ProID,Info,,time,Value,
,,,5.432E-4,4.22,
,,,5.439E-4,4.18,
,,,5.446E-4,4.18,
,,,5.4529996E-4,4.22,
,,,5.4599997E-4,4.22,
,,,5.467E-4,4.02,
,,,5.474E-4,4.14,
,,,5.481E-4,4.18,
,,,5.488E-4,4.22,
,,,5.495E-4,4.22,
,,,5.502E-4,4.22,
,,,5.509E-4,4.18,
,,,5.516E-4,4.22,
,,,5.523E-4,4.22,
,,,5.5299996E-4,4.18,
,,,5.5369997E-4,4.18,
,,,5.544E-4,4.3399997,
,,,5.551E-4,4.22,
,,,5.558E-4,4.22,
,,,5.565E-4,4.18,
,,,5.572E-4,4.22,
,,,5.579E-4,4.22,
,,,5.586E-4,4.22,
,,,5.593E-4,4.22,
,,,5.6E-4,4.22,
,,,5.6069996E-4,4.2599998,
,,,5.6139997E-4,4.2599998,
,,,5.621E-4,4.22,
,,,5.628E-4,4.2999997,
,,,5.635E-4,4.2999997,
,,,5.642E-4,4.22,
,,,5.649E-4,4.2599998,
,,,5.656E-4,4.18,
,,,5.663E-4,4.22,
,,,5.67E-4,4.22,
,,,5.677E-4,4.22,
,,,5.6839996E-4,4.22,
,,,5.6909997E-4,4.18,
,,,5.698E-4,4.22,
,,,5.705E-4,4.18,
,,,5.712E-4,4.14,
,,,5.719E-4,4.22,
,,,5.726E-4,4.18,
,,,5.733E-4,4.18,
,,,5.74E-4,4.18,
,,,5.747E-4,4.18,
,,,5.754E-4,4.22,
,,,5.7609996E-4,4.22,
,,,5.7679997E-4,4.22,
,,,5.775E-4,4.22,
,,,5.782E-4,4.22,
,,,5.789E-4,4.14,
,,,5.796E-4,4.14,
,,,5.803E-4,4.2599998,
,,,5.81E-4,4.22,
,,,5.817E-4,4.22,
,,,5.824E-4,4.22,
,,,5.831E-4,4.22,
,,,5.8379996E-4,4.18,
,,,5.8449997E-4,4.18,
,,,5.852E-4,4.22,
,,,5.859E-4,4.22,
,,,5.866E-4,4.18,
,,,5.873E-4,4.22,
,,,5.88E-4,4.22,
,,,5.887E-4,4.22,
,,,5.894E-4,4.18,
,,,5.901E-4,4.22,
