run,t_ms,n,flags,pwm_pct,in_V,in_uV,in_A,fan12_V,fan12_uV,fan12_A,b5in_V,b5in_uV,b5in_A,b5out_V,b5out_uV,b5out_A,fan1_V,fan1_uV,fan1_A,fan2_V,fan2_uV,fan2_A,fan3_V,fan3_uV,fan3_A,fan4_V,fan4_uV,fan4_A,fan5_V,fan5_uV,fan5_A,fan6_V,fan6_uV,fan6_A,fan7_V,fan7_uV,fan7_A,fan8_V,fan8_uV,fan8_A,fan9_V,fan9_uV,fan9_A,fan10_V,fan10_uV,fan10_A,pc_time_s
1,200108,1,0,91.58,4.8750,1142.5,1.14250,12.0850,402.5,0.40250,12.0862,1205.0,0.03652,5.0812,710.0,0.07100,12.0837,1142.5,0.11425,12.0813,1060.0,0.10600,12.0837,1520.0,0.15200,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,131.56
1,200444,1,0,91.30,4.8775,1127.5,1.12750,12.0850,392.5,0.39250,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,1125.0,0.11250,12.0813,1040.0,0.10400,12.0837,1505.0,0.15050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,131.89
1,200779,1,0,91.02,4.8775,1125.0,1.12500,12.0837,390.0,0.39000,12.0850,1207.5,0.03659,5.0812,707.5,0.07075,12.0825,1117.5,0.11175,12.0800,1047.5,0.10475,12.0825,1497.5,0.14975,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,132.23
1,201114,1,0,90.75,4.8775,1125.0,1.12500,12.0837,392.5,0.39250,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0825,1117.5,0.11175,12.0813,1047.5,0.10475,12.0837,1507.5,0.15075,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,132.56
1,201610,1,0,90.33,4.8800,1107.5,1.10750,12.0850,387.5,0.38750,12.0862,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,1105.0,0.11050,12.0825,1027.5,0.10275,12.0837,1477.5,0.14775,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0837,-7.5,-0.00075,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,133.06
1,201945,1,0,90.05,4.8800,1105.0,1.10500,12.0837,387.5,0.38750,12.0837,1207.5,0.03659,5.0812,707.5,0.07075,12.0825,1102.5,0.11025,12.0813,1022.5,0.10225,12.0825,1475.0,0.14750,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,133.42
1,202301,1,0,89.76,4.8825,1087.5,1.08750,12.0837,377.5,0.37750,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,1080.0,0.10800,12.0813,1007.5,0.10075,12.0837,1447.5,0.14475,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,133.76
1,202637,1,0,89.48,4.8812,1090.0,1.09000,12.0837,377.5,0.37750,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0825,1082.5,0.10825,12.0813,1005.0,0.10050,12.0825,1450.0,0.14500,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,134.10
1,203020,1,0,89.16,4.8812,1090.0,1.09000,12.0850,380.0,0.38000,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,1085.0,0.10850,12.0813,1002.5,0.10025,12.0837,1452.5,0.14525,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,134.48
1,203356,1,0,88.88,4.8837,1070.0,1.07000,12.0837,372.5,0.37250,12.0850,1207.5,0.03659,5.0812,707.5,0.07075,12.0837,1070.0,0.10700,12.0813,992.5,0.09925,12.0837,1422.5,0.14225,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,134.82
1,203691,1,0,88.60,4.8837,1070.0,1.07000,12.0837,375.0,0.37500,12.0850,1210.0,0.03667,5.0812,707.5,0.07075,12.0837,1065.0,0.10650,12.0813,1000.0,0.10000,12.0837,1432.5,0.14325,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,135.14
1,204026,1,0,88.32,4.8837,1072.5,1.07250,12.0837,367.5,0.36750,12.0837,1205.0,0.03652,5.0812,707.5,0.07075,12.0825,1070.0,0.10700,12.0800,967.5,0.09675,12.0825,1430.0,0.14300,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,135.48
1,204422,1,0,87.99,4.8863,1052.5,1.05250,12.0850,362.5,0.36250,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,1045.0,0.10450,12.0813,1000.0,0.10000,12.0837,1395.0,0.13950,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,135.88
1,204757,1,0,87.71,4.8863,1055.0,1.05500,12.0837,367.5,0.36750,12.0837,1207.5,0.03659,5.0812,707.5,0.07075,12.0825,1035.0,0.10350,12.0800,960.0,0.09600,12.0825,1415.0,0.14150,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0825,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,136.21
1,205092,1,0,87.43,4.8888,1037.5,1.03750,12.0837,360.0,0.36000,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0825,1037.5,0.10375,12.0813,990.0,0.09900,12.0825,1377.5,0.13775,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,136.55
1,205427,1,0,87.15,4.8888,1035.0,1.03500,12.0837,357.5,0.35750,12.0837,1202.5,0.03644,5.0812,707.5,0.07075,12.0825,1040.0,0.10400,12.0813,967.5,0.09675,12.0825,1375.0,0.13750,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,136.89
1,205834,1,0,86.81,4.8888,1035.0,1.03500,12.0837,357.5,0.35750,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,1055.0,0.10550,12.0813,960.0,0.09600,12.0837,1365.0,0.13650,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,137.29
1,206170,1,0,86.53,4.8912,1020.0,1.02000,12.0837,352.5,0.35250,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,1025.0,0.10250,12.0813,945.0,0.09450,12.0837,1350.0,0.13500,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,137.64
1,206526,1,0,86.24,4.8912,1020.0,1.02000,12.0837,352.5,0.35250,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0825,1010.0,0.10100,12.0813,932.5,0.09325,12.0825,1355.0,0.13550,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,137.98
1,206862,1,0,85.96,4.8925,1002.5,1.00250,12.0837,345.0,0.34500,12.0850,1207.5,0.03659,5.0812,707.5,0.07075,12.0837,995.0,0.09950,12.0813,927.5,0.09275,12.0837,1315.0,0.13150,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,138.31
1,207274,1,0,85.61,4.8937,1000.0,1.00000,12.0850,342.5,0.34250,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,1000.0,0.10000,12.0813,925.0,0.09250,12.0837,1322.5,0.13225,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0837,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,138.72
1,207610,1,0,85.33,4.8925,1002.5,1.00250,12.0837,345.0,0.34500,12.0837,1205.0,0.03652,5.0812,707.5,0.07075,12.0825,992.5,0.09925,12.0813,925.0,0.09250,12.0825,1315.0,0.13150,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,139.07
1,207945,1,0,85.05,4.8950,985.0,0.98500,12.0837,340.0,0.34000,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,972.5,0.09725,12.0813,905.0,0.09050,12.0837,1302.5,0.13025,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,139.40
1,208280,1,0,84.77,4.8950,985.0,0.98500,12.0837,337.5,0.33750,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,975.0,0.09750,12.0813,902.5,0.09025,12.0837,1295.0,0.12950,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,139.74
1,208706,1,0,84.42,4.8950,987.5,0.98750,12.0837,340.0,0.34000,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,980.0,0.09800,12.0813,902.5,0.09025,12.0837,1305.0,0.13050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,140.17
1,209042,1,0,84.14,4.8975,970.0,0.97000,12.0837,335.0,0.33500,12.0850,1207.5,0.03659,5.0812,707.5,0.07075,12.0837,955.0,0.09550,12.0813,892.5,0.08925,12.0837,1282.5,0.12825,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,140.49
1,209377,1,0,83.86,4.8975,970.0,0.97000,12.0825,332.5,0.33250,12.0837,1205.0,0.03652,5.0812,707.5,0.07075,12.0825,960.0,0.09600,12.0813,887.5,0.08875,12.0825,1277.5,0.12775,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,140.83
1,209712,1,0,83.58,4.9000,952.5,0.95250,12.0837,327.5,0.32750,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,937.5,0.09375,12.0813,867.5,0.08675,12.0837,1247.5,0.12475,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,141.16
1,210130,1,0,83.23,4.9000,952.5,0.95250,12.0837,325.0,0.32500,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,937.5,0.09375,12.0825,875.0,0.08750,12.0837,1255.0,0.12550,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,141.58
1,210466,1,0,82.95,4.9000,952.5,0.95250,12.0837,327.5,0.32750,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,937.5,0.09375,12.0813,872.5,0.08725,12.0837,1252.5,0.12525,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,141.93
1,210822,1,0,82.66,4.9012,937.5,0.93750,12.0837,322.5,0.32250,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,927.5,0.09275,12.0813,855.0,0.08550,12.0837,1232.5,0.12325,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,142.27
1,211158,1,0,82.38,4.9012,937.5,0.93750,12.0837,317.5,0.31750,12.0837,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,917.5,0.09175,12.0813,855.0,0.08550,12.0837,1230.0,0.12300,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,142.62
1,211585,1,0,82.02,4.9037,920.0,0.92000,12.0850,312.5,0.31250,12.0862,1205.0,0.03652,5.0812,707.5,0.07075,12.0850,912.5,0.09125,12.0825,840.0,0.08400,12.0850,1202.5,0.12025,12.0862,-5.0,-0.00050,12.0875,-7.5,-0.00075,12.0837,-7.5,-0.00075,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,143.05
1,211921,1,0,81.74,4.9037,920.0,0.92000,12.0837,312.5,0.31250,12.0837,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,907.5,0.09075,12.0813,840.0,0.08400,12.0837,1202.5,0.12025,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,143.37
1,212256,1,0,81.46,4.9037,920.0,0.92000,12.0837,315.0,0.31500,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,907.5,0.09075,12.0813,837.5,0.08375,12.0837,1207.5,0.12075,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,143.71
1,212591,1,0,81.18,4.9062,905.0,0.90500,12.0837,307.5,0.30750,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,890.0,0.08900,12.0825,822.5,0.08225,12.0837,1185.0,0.11850,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,144.04
1,213014,1,0,80.83,4.9062,902.5,0.90250,12.0850,307.5,0.30750,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0837,890.0,0.08900,12.0825,827.5,0.08275,12.0837,1185.0,0.11850,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,144.47
1,213350,1,0,80.55,4.9062,905.0,0.90500,12.0837,307.5,0.30750,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,890.0,0.08900,12.0813,827.5,0.08275,12.0837,1187.5,0.11875,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,144.81
1,213685,1,0,80.27,4.9075,890.0,0.89000,12.0837,302.5,0.30250,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,872.5,0.08725,12.0825,810.0,0.08100,12.0837,1150.0,0.11500,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,145.14
1,214020,1,0,79.99,4.9075,887.5,0.88750,12.0837,302.5,0.30250,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,870.0,0.08700,12.0813,807.5,0.08075,12.0837,1155.0,0.11550,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,145.48
1,214444,1,0,79.64,4.9100,872.5,0.87250,12.0850,297.5,0.29750,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0850,857.5,0.08575,12.0825,795.0,0.07950,12.0850,1135.0,0.11350,12.0862,-5.0,-0.00050,12.0875,-7.5,-0.00075,12.0837,-7.5,-0.00075,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,145.90
1,214780,1,0,79.36,4.9100,872.5,0.87250,12.0837,295.0,0.29500,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,852.5,0.08525,12.0813,792.5,0.07925,12.0837,1135.0,0.11350,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,146.25
1,215136,1,0,79.06,4.9100,872.5,0.87250,12.0837,295.0,0.29500,12.0837,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,855.0,0.08550,12.0813,792.5,0.07925,12.0837,1135.0,0.11350,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,146.60
1,215472,1,0,78.78,4.9125,857.5,0.85750,12.0837,290.0,0.29000,12.0850,1200.0,0.03636,5.0812,707.5,0.07075,12.0837,837.5,0.08375,12.0825,785.0,0.07850,12.0837,1110.0,0.11100,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,146.93
1,215890,1,0,78.43,4.9125,857.5,0.85750,12.0837,290.0,0.29000,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,837.5,0.08375,12.0825,780.0,0.07800,12.0850,1107.5,0.11075,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,147.35
1,216225,1,0,78.15,4.9125,860.0,0.86000,12.0837,290.0,0.29000,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,847.5,0.08475,12.0825,770.0,0.07700,12.0837,1110.0,0.11100,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,147.68
1,216560,1,0,77.87,4.9137,842.5,0.84250,12.0837,282.5,0.28250,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,812.5,0.08125,12.0825,755.0,0.07550,12.0837,1087.5,0.10875,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,148.02
1,216895,1,0,77.59,4.9137,840.0,0.84000,12.0837,282.5,0.28250,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,817.5,0.08175,12.0813,770.0,0.07700,12.0837,1080.0,0.10800,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,148.35
1,217362,1,0,77.21,4.9162,827.5,0.82750,12.0850,277.5,0.27750,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0850,817.5,0.08175,12.0825,730.0,0.07300,12.0850,1072.5,0.10725,12.0862,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0837,-7.5,-0.00075,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,148.82
1,217697,1,0,76.93,4.9162,827.5,0.82750,12.0837,277.5,0.27750,12.0850,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,777.5,0.07775,12.0813,750.0,0.07500,12.0837,1055.0,0.10550,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,149.16
1,218032,1,0,76.65,4.9162,827.5,0.82750,12.0837,277.5,0.27750,12.0837,1202.5,0.03644,5.0812,705.0,0.07050,12.0837,832.5,0.08325,12.0813,722.5,0.07225,12.0837,1060.0,0.10600,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,149.49
1,218367,1,0,76.37,4.9175,815.0,0.81500,12.0837,272.5,0.27250,12.0850,1200.0,0.03636,5.0812,705.0,0.07050,12.0837,772.5,0.07725,12.0825,720.0,0.07200,12.0837,1047.5,0.10475,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,149.82
1,218772,1,0,76.03,4.9187,812.5,0.81250,12.0837,272.5,0.27250,12.0850,1200.0,0.03636,5.0812,707.5,0.07075,12.0837,790.0,0.07900,12.0825,732.5,0.07325,12.0850,1040.0,0.10400,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,150.22
1,219108,1,0,75.75,4.9200,800.0,0.80000,12.0837,267.5,0.26750,12.0837,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,757.5,0.07575,12.0813,715.0,0.07150,12.0837,1025.0,0.10250,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,150.57
1,219464,1,0,75.45,4.9200,797.5,0.79750,12.0837,267.5,0.26750,12.0837,1200.0,0.03636,5.0812,707.5,0.07075,12.0837,780.0,0.07800,12.0813,715.0,0.07150,12.0837,1020.0,0.10200,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,150.91
1,219800,1,0,75.17,4.9200,800.0,0.80000,12.0837,267.5,0.26750,12.0837,1202.5,0.03644,5.0812,707.5,0.07075,12.0837,772.5,0.07725,12.0813,720.0,0.07200,12.0837,1020.0,0.10200,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,151.25
1,220212,1,0,74.83,4.9212,785.0,0.78500,12.0837,262.5,0.26250,12.0850,1205.0,0.03652,5.0812,707.5,0.07075,12.0850,757.5,0.07575,12.0825,702.5,0.07025,12.0850,1000.0,0.10000,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,151.66
1,220548,1,0,74.55,4.9200,795.0,0.79500,12.0825,265.0,0.26500,12.0837,1200.0,0.03636,5.0812,705.0,0.07050,12.0837,755.0,0.07550,12.0813,702.5,0.07025,12.0837,1045.0,0.10450,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-7.5,-0.00075,152.00
1,220883,1,0,74.27,4.9212,790.0,0.79000,12.0837,262.5,0.26250,12.0850,1205.0,0.03652,5.0812,705.0,0.07050,12.0837,757.5,0.07575,12.0813,707.5,0.07075,12.0837,1025.0,0.10250,12.0850,-5.0,-0.00050,12.0862,-7.5,-0.00075,12.0825,-7.5,-0.00075,12.0837,-5.0,-0.00050,12.0837,-5.0,-0.00050,12.0850,-5.0,-0.00050,12.0850,-7.5,-0.00075,152.33
